gbifID	ownerInstitutionCode	year	collectionCode	accessRights	type	basisOfRecord	catalogNumber	continent	country	stateProvince	county	decimalLatitude	decimalLongitude	higherGeography	higherGeographyID	locality	maximumElevationInMeters	minimumElevationInMeters	lifeStage	sex	preparations	higherClassification	kingdom	phylum	family	class	order	genus	specificEpithet	scientificName	vernacularName	identifiedBy
1051056432		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217693	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia; Chordata; Reptilia; Squamata; Scincidae;	Animalia	Chordata	Scincidae	Reptilia	Squamata	Tropidophorus	sinicus	Tropidophorus sinicus		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056491		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217737	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056539		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217736	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056483		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217728	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056489		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217690	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	"Animalia Chordata Reptilia Squamata Colubridae Natricinae  (Boulenger, 1888)"	Animalia	Chordata	Colubridae	Reptilia	Squamata	Opisthotropis	andersonii	Opisthotropis andersonii		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056493		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217727	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056506		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217739	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056486		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217730	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056470		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217734	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056494		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217732	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056427		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217692	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Scincidae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Sphenomorphus	indicus	Sphenomorphus indicus		Meredith J. Mahoney
1051056480		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217731	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056471		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217726	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056475		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217735	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056444		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217691	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	"Animalia Chordata Reptilia Squamata Colubridae Natricinae  (Boulenger, 1888)"	Animalia	Chordata	Colubridae	Reptilia	Squamata	Opisthotropis	andersonii	Opisthotropis andersonii		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056488		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217733	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051046730		1986	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	208957	Asia	China	Hong Kong		22.41667	114.08333	"Asia, China, Hong Kong"		New Territories			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae Gehyra	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra		Gehyra sp.		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051046866		1986	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	209060	Asia	China	Hong Kong		22.41667	114.08333	"Asia, China, Hong Kong"		"SE side Shek Kong, New Territories"			adult/juvenile	unknown	whole organism (ethanol)	"Animalia Chordata Reptilia Squamata Colubridae Homalopsinae  (F. Boie, 1827)"	Animalia	Chordata	Colubridae	Reptilia	Squamata	Enhydris	plumbea	Enhydris plumbea		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051073042		1999	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	232674	Asia	China	Hong Kong		22.2	114.01667	"Asia, China, Hong Kong"		Cheung Chau Island			adult/juvenile	unknown	tissue (frozen); whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		Theodore J. Papenfuss
1051070557		1999	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	230451	Asia	China	Hong Kong		22.35	114.25	"Asia, China, Hong Kong"		"Ho Chung Valley, New Territories"	200	200	adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Scincidae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Scincella	reevesii	Scincella reevesii		Theodore J. Papenfuss
1051070567		1999	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	230445	Asia	China	Hong Kong		22.2	114.01667	"Asia, China, Hong Kong"		Cheung Chau Island			adult/juvenile	unknown	tissue (frozen); tissue (frozen); whole organism (ethanol)	Animalia Chordata Reptilia Squamata Scincidae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Plestiodon	quadrilineatus	Plestiodon quadrilineatus		Matthew C. Brandley
1051099664		2001	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	257748	Asia	China	Guangdong Province		22.354734	114.15545	"Asia, China, Guangdong Province"		"Feeder stream of Kowloon Reservoir, Kam Shan County Park, Hong Kong"	400	300		not recorded	photograph	"Animalia Chordata Reptilia Testudines Geoemydidae  (Gray, 1831)"	Animalia	Chordata	Geoemydidae	Reptilia	Testudines	Sacalia	bealei	Sacalia bealei		Jonathan J. Fong
1052564034			Observations			HumanObservation	31901					22.5081084	114.2509376										Animalia	Chordata	Colubridae	Reptilia	Squamata	Sinonatrix		Sinonatrix aequifasciata		
1052564035			Observations			HumanObservation	31853					22.50177309	114.2790985										Animalia	Chordata	Elapidae	Reptilia	Squamata	Bungarus		Bungarus fasciatus		
1052564036			Observations			HumanObservation	31884					22.40555339	114.1226292										Animalia	Chordata	Colubridae	Reptilia	Squamata	Sinonatrix		Sinonatrix percarinata		
1038295038			Observations			HumanObservation	917278					22.432332	114.130826										Animalia	Chordata	Elapidae	Reptilia	Squamata	Sinomicrurus		Sinomicrurus macclellandi		
1052572748			Observations			HumanObservation	917269					22.432332	114.130826										Animalia	Chordata	Colubridae	Reptilia	Squamata	Lycodon		Lycodon futsingensis		
1052572744			Observations			HumanObservation	917271					22.432332	114.130826										Animalia	Chordata	Colubridae	Reptilia	Squamata	Lycodon		Lycodon futsingensis		
910491794			Observations			HumanObservation	475385					22.456091	114.114304										Animalia	Chordata	Colubridae	Reptilia	Squamata	Lycodon		Lycodon futsingensis		
910491791			Observations			HumanObservation	475380					22.253513	113.947449										Animalia	Chordata	Colubridae	Reptilia	Squamata	Cyclophiops		Cyclophiops major		
910491792			Observations			HumanObservation	475381					22.256055	113.940582										Animalia	Chordata	Colubridae	Reptilia	Squamata	Rhabdophis		Rhabdophis subminiatus helleri		
910491793			Observations			HumanObservation	475384					22.397063	114.147949										Animalia	Chordata	Lamprophiidae	Reptilia	Squamata	Psammodynastes		Psammodynastes pulverulentus		
1052567165			Observations			HumanObservation	475383					22.409124	114.128723										Animalia	Chordata	Colubridae	Reptilia	Squamata	Opisthotropis		Opisthotropis kuatunensis		
910491797			Observations			HumanObservation	476440					22.428801	114.10675										Animalia	Chordata	Elapidae	Reptilia	Squamata	Bungarus		Bungarus fasciatus		
1052567189			Observations			HumanObservation	476438					22.428801	114.099884										Animalia	Chordata	Colubridae	Reptilia	Squamata	Boiga		Boiga multomaculata		
1052567192			Observations			HumanObservation	476437					22.43134	114.128723										Animalia	Chordata	Xenodermatidae	Reptilia	Squamata	Achalinus		Achalinus rufescens		
1052567197			Observations			HumanObservation	477587					22.268129	114.145889										Animalia	Chordata	Colubridae	Reptilia	Squamata	Oligodon		Oligodon formosanus		
1052567199			Observations			HumanObservation	477584					22.426263	114.150696										Animalia	Chordata	Elapidae	Reptilia	Squamata	Bungarus		Bungarus multicinctus multicinctus		
1052567204			Observations			HumanObservation	478102					22.392301	114.13456										Animalia	Chordata	Colubridae	Reptilia	Squamata	Sinonatrix		Sinonatrix aequifasciata		
1052567243			Observations			HumanObservation	481281					22.243344	113.922729										Animalia	Chordata	Colubridae	Reptilia	Squamata	Sibynophis		Sibynophis chinensis chinensis		
1052567186			Observations			HumanObservation	476436					22.423724	114.145203										Animalia	Chordata	Colubridae	Reptilia	Squamata	Lycodon		Lycodon subcinctus		
1052567202			Observations			HumanObservation	478103					22.424993	114.049072										Animalia	Chordata	Colubridae	Reptilia	Squamata	Sinonatrix		Sinonatrix percarinata percarinata		
1052567185			Observations			HumanObservation	476439					22.261139	113.944702										Animalia	Chordata	Elapidae	Reptilia	Squamata	Naja		Naja atra		
1052567203			Observations			HumanObservation	478104					22.385635	114.119453										Animalia	Chordata	Colubridae	Reptilia	Squamata	Opisthotropis		Opisthotropis andersonii		
1052578898			Observations			HumanObservation	1093698					22.510119	114.11146										Animalia	Chordata	Felidae	Mammalia	Carnivora	Felis		Felis catus		
1052585079			Observations			HumanObservation	1109112					22.43736	114.12838										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
1051968101	NCSM	1998	NCSM-Herp		Physical Object	PreservedSpecimen	81594	Asia	China	Hong Kong	Islands District	22.2992	114.0125			"Lantau Island, Discovery Bay Road"							Animalia	Chordata				Calotes	versicolor	Calotes versicolor		
1039465659	YPM	1999	Vertebrate Zoology	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009506	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Colubridae; Colubrinae	Animalia	Chordata	Colubridae	Reptilia	Squamata	Coelognathus	radiatus	Coelognathus radiatus	Radiated Ratsnake	G. J. Watkins-Colwell
1039518846	YPM		Vertebrate Zoology	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM MAM 004900	Asia	Hong Kong			22.2333	113.8833	Asia; Hong Kong; Lantau Island		Keung Shan				female	"skin, round; skeleton"	Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Anagalida-Simplicidentata; Rodentia	Animalia	Chordata		Mammalia	Rodentia			Rodentia	rodents	
1039519170	YPM	1997	Vertebrate Zoology	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM MAM 015124	Asia	Hong Kong			22.2274	113.9269	Asia; Hong Kong; Tong Fuk		Lantau Island				female	skeleton	Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Lipotyphla-Insectivora; Soricomorpha; Soricidae	Animalia	Chordata	Soricidae	Mammalia	Soricomorpha			Soricidae	shrews	
1039524235	YPM	1987	Vertebrate Zoology	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM MAM 004902	Asia	Hong Kong			22.25	113.975	Asia; Hong Kong; Lantau Island		Pui O				female	"skin, round; skeleton (skull only)"	Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Anagalida-Simplicidentata; Rodentia	Animalia	Chordata		Mammalia	Rodentia			Rodentia	rodents	
1039520781	YPM	1991	Vertebrate Zoology	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM MAM 004904	Asia	Hong Kong		Islands District	22.195273	113.988132	Asia; Hong Kong; Islands District; Shek Kwu Chau						female	"skin, round; skeleton"	Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Anagalida-Simplicidentata; Rodentia	Animalia	Chordata		Mammalia	Rodentia			Rodentia	rodents	
1039527591	YPM	1987	Vertebrate Zoology	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM MAM 004915	Asia	Hong Kong			22.2333	113.8833	Asia; Hong Kong; Lantau Island		Keung Shan				male	"skin, round; skeleton (skull only)"	Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Archonta; Chiroptera	Animalia	Chordata		Mammalia	Chiroptera			Chiroptera	bats	
1039528981	YPM	1991	Vertebrate Zoology	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM MAM 004905	Asia	Hong Kong		Islands District	22.195273	113.988132	Asia; Hong Kong; Islands District; Shek Kwu Chau						male	"skin, round; skeleton"	Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Anagalida-Simplicidentata; Rodentia	Animalia	Chordata		Mammalia	Rodentia			Rodentia	rodents	
